snapshot,source_file,source_sha256,page,sl_no,project_code,legacy_ocms_code,pmgid,project_name,agency_raw,table_section,state,approval_month,start_month,doc_original,doc_revised,cost_original_cr,cost_revised_cr,expenditure_cum_cr,physical_progress_pct,parse_flags
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,77,615195,,,SHARDA UG MINE,Western Coalfields Limited [WCL],Coal,Madhya Pradesh,2022-07,2023-09,2028-03,,166.25,166.25,4.41,9.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,78,615206,,,GANDHIGRAM UG MINE,Western Coalfields Limited [WCL],Coal,Madhya Pradesh,2019-08,2019-08,2026-03,,414.15,414.15,18.04,56.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,79,400033,,,BHATADI EXPANSION OC,Western Coalfields Limited [WCL],Coal,Maharashtra,2020-02,2022-05,2028-03,,580.61,580.61,84.73,31.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,80,400177,,,AMALGAMATED YEKONA I & YEKONA,Western Coalfields Limited [WCL],Coal,Maharashtra,2015-08,2015-08,2025-03,2026-03,727.28,727.28,539.9,80.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,81,400178,,,DINESH[MAKARDHOKRA-III] OC,Western Coalfields Limited [WCL],Coal,Maharashtra,2020-02,2020-02,2027-03,,822.88,822.88,623.1,34.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,82,400353,,,DHUPTALA OC [SASTI UG TO OC ],Western Coalfields Limited [WCL],Coal,Maharashtra,2019-02,2021-10,2028-03,,711.01,711.01,169.79,19.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,83,615184,,,SAONER UG MINE -1 EXPANSION 1.,Western Coalfields Limited [WCL],Coal,Maharashtra,2022-01,2022-01,2028-03,,228.64,228.64,146.08,68.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,84,615186,,,SASTI EXPANSION OPENCAST,Western Coalfields Limited [WCL],Coal,Maharashtra,2020-08,2020-08,2026-03,,319.04,319.04,91.82,20.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,52,85,615188,,,NEW MAJRI UG TO OC 3 MTY COST,Western Coalfields Limited [WCL],Coal,Maharashtra,2019-05,2022-09,2027-03,,402.27,402.27,60.25,24.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,86,615189,,,MAKARDHOKRA EXPN OC 4.9 MTY,Western Coalfields Limited [WCL],Coal,Maharashtra,2022-06,2022-06,2026-03,,361.87,361.87,85.39,11.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,87,615190,,,SINGHORI DEEP OC MIN 2.0 MTY,Western Coalfields Limited [WCL],Coal,Maharashtra,2022-05,2022-05,2029-03,,335.75,335.75,35.89,6.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,88,615192,,,GOKUL EXTENSION OC MINE,Western Coalfields Limited [WCL],Coal,Maharashtra,2021-04,2021-04,2026-03,,309.58,309.58,46.56,8.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,89,615199,,,KOLGAON EXPANSION DEEP OC MINE,Western Coalfields Limited [WCL],Coal,Maharashtra,2023-01,2023-09,2027-03,,198.71,198.71,12.89,2.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,90,615330,,,BALLARPUR NORTH WEST OC MINE,Western Coalfields Limited [WCL],Coal,Maharashtra,2022-12,2022-12,2029-03,,360.81,360.81,0.02,4.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,91,615331,,,GADEGAON OC 3 MTY,Western Coalfields Limited [WCL],Coal,Maharashtra,2023-10,2023-10,2030-03,,497.41,497.41,0.08,0.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,92,615914,,,GHONSA EXPANSION DEEP OC MINE,Western Coalfields Limited [WCL],Coal,Maharashtra,2021-03,2021-03,2029-03,,184.71,184.71,14.88,5.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,93,615916,,,AMLG GAURI PAUNI EXPANSION OC,Western Coalfields Limited [WCL],Coal,Maharashtra,2024-04,2024-04,2030-03,,1225.21,1225.21,80.14,2.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,94,615917,,,GAURIDEEP/GAURI CENTRAL OCP 7.,Western Coalfields Limited [WCL],Coal,Maharashtra,2023-08,2024-06,2030-03,,973.07,973.07,0.67,0.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,95,615918,,,RPR OF BHANEGAON OC,Western Coalfields Limited [WCL],Coal,Maharashtra,2017-02,2022-09,2028-03,,405.2,405.2,12.64,7.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,96,615919,,,N. EXTN. MUNGOLI NIRGUDA D OCP,Western Coalfields Limited [WCL],Coal,Maharashtra,2024-06,2024-06,2029-03,,1024.91,1024.91,175.86,0.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,97,615982,,,NILJAI EXPANSION DEEP OCP,Western Coalfields Limited [WCL],Coal,Maharashtra,2016-08,2016-08,2022-03,2026-03,319.75,319.75,187.1,79.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,98,616044,,,UKNI DEEP OC MINE -COST PLUS,Western Coalfields Limited [WCL],Coal,Maharashtra,2018-11,2019-01,2021-03,2026-03,237.06,237.06,165.81,87.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,99,616050,,,AMALGAMATED INDER-KAMPTEE DEEP,Western Coalfields Limited [WCL],Coal,Maharashtra,2018-09,2018-09,2024-03,2026-03,235.9,235.9,132.25,98.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,100,616223,,,ADASA UG TO OC MINE,Western Coalfields Limited [WCL],Coal,Maharashtra,2018-11,2018-11,2024-03,2026-03,316.0,316.0,208.73,86.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,101,616229,,,AMAL GONDEGAON GHATROHANA EXPN,Western Coalfields Limited [WCL],Coal,Maharashtra,2024-09,2024-09,2029-03,,668.54,668.54,1.19,0.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,102,617233,,,WAGHODA UG MINE [1.02 MTY],Western Coalfields Limited [WCL],Coal,Maharashtra,2024-01,2025-01,2030-03,,379.3,379.3,0.0,0.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,103,617278,,,KOLARPIMPRI EXPANSION OC [2.5,Western Coalfields Limited [WCL],Coal,Maharashtra,2024-06,2025-02,2030-03,,630.37,630.37,0.0,0.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,104,400313,,,Master Plan for Jharia and Raniganj Coalfields,Bharat Coking Coal Limited [BCCL],Coal,"Multi-States (Jharkhand, West Bengal)",2009-08,2009-08,2019-08,2028-12,2661.73,2661.73,792.93,43.0,NO_LEGACY_CODE;NO_PMGID;MULTILINE_STATE
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,105,400369,,,BINA KAKRI AMALGAMATION EXPANS,Northern Coalfields Limited [NCL],Coal,"Multi-States (Madhya Pradesh, Uttar Pradesh)",2020-08,2020-08,2024-03,2027-03,836.42,836.42,829.04,89.0,NO_LEGACY_CODE;NO_PMGID;MULTILINE_STATE
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,106,615183,,,KHADIA EXPANSION [10 TO 16 MTP,Northern Coalfields Limited [NCL],Coal,"Multi-States (Madhya Pradesh, Uttar Pradesh)",2021-06,2021-06,2025-03,2027-03,491.67,491.67,258.02,52.0,NO_LEGACY_CODE;NO_PMGID;MULTILINE_STATE
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,107,400165,,,SUBHADRA OCP,Mahanadi Coalfields Limited [MCL],Coal,Odisha,2021-05,2021-05,2032-04,,1693.81,1693.81,1326.59,42.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,108,400166,,,SIARMAL OCP,Mahanadi Coalfields Limited [MCL],Coal,Odisha,2021-02,2021-02,2029-03,,5194.95,5194.95,3462.73,57.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,109,400183,,,BALARAM EXPANSION OCP,MCL,Coal,Odisha,2020-08,2020-08,2029-03,,3504.21,3504.21,927.17,53.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,110,400185,,,GOPALJI KANIHA OCP [10 TO 30 M,MCL - CIL,Coal,Odisha,2022-04,2022-04,2030-03,,8416.19,6107.87,1745.72,17.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,111,400187,,,INTEGRATED LAKHANPUR-BELPAHAR-,Mahanadi Coalfields Limited [MCL],Coal,Odisha,2018-05,2018-05,2027-03,,2434.75,2434.75,1859.96,71.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,112,400392,,,BHARATPUR RE-ORGANIZATION OCP,Mahanadi Coalfields Limited [MCL],Coal,Odisha,2018-11,2018-11,2029-03,,2838.86,2838.86,1676.51,48.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,113,615193,,,BASUNDHARA WEST EXTENSION OPEN,MCL - CIL,Coal,Odisha,2014-05,2014-05,2019-03,2029-03,479.15,479.15,275.1,65.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,114,615857,,,Naini Coal Mine,Singareni Collieries Company Limited [SCCL],Coal,Odisha,2020-03,2020-03,2026-03,,494.3,494.3,491.33,80.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,115,616226,,,INTEGRATED KULDA GARJANBAHAL O,Mahanadi Coalfields Limited [MCL],Coal,Odisha,2023-04,2023-04,2033-03,,3563.5,3563.5,604.11,3.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,53,116,616231,,,BHUBANESWARI EXPN OCP 50 MTY,MCL - CIL,Coal,Odisha,2024-03,2024-03,2033-03,,5366.27,5366.27,472.43,29.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,117,616232,,,HINGULA II OC EXPN PH III 15 M,MCL - CIL,Coal,Odisha,2022-11,2022-11,2029-03,,1561.85,1561.85,274.97,24.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,118,616233,,,BALABHADRA OCP,MCL - CIL,Coal,Odisha,2023-04,2023-04,2030-03,,978.44,978.44,214.56,12.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,119,618982,,,Talabira II & III OCP - FMC,NLC India Limited [NLCIL],Coal,Odisha,2022-10,2023-05,2026-06,,522.45,522.45,311.28,68.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,120,615818,,,Jawahar Khani Open Cast Mine,Singareni Collieries Company Limited [SCCL],Coal,Telangana,2021-12,2021-12,2025-03,2027-03,297.88,297.88,47.06,20.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,121,615858,,,Kalyanikhani Opencast Project,Singareni Collieries Company Limited [SCCL],Coal,Telangana,2016-03,2017-05,2026-03,,384.32,384.32,284.94,75.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,122,615860,,,Godavarikhani Coal Mine - 5,Singareni Collieries Company Limited [SCCL],Coal,Telangana,2019-07,2019-05,2025-03,2026-03,607.04,607.04,196.67,71.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,123,615861,,,Indaram Opencast Project,Singareni Collieries Company Limited [SCCL],Coal,Telangana,2017-08,2022-12,2025-03,2026-03,424.81,424.81,405.12,80.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,124,615862,,,Goleti Opencast Mine,Singareni Collieries Company Limited [SCCL],Coal,Telangana,2021-07,2021-08,2026-03,,345.6,345.6,80.24,21.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,125,615863,,,Venkatesh Khani Coal Mine,Singareni Collieries Company Limited [SCCL],Coal,Telangana,2020-10,2020-06,2026-03,,484.5,484.5,477.14,97.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,126,615865,,,Kakatiyakhani OC - 2 Project,Singareni Collieries Company Limited [SCCL],Coal,Telangana,2017-08,2017-09,2025-03,2026-03,442.42,442.42,230.39,63.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,127,400173,,,MOHANPUR EXPANSION OC -PHASE I,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2020-11,2020-11,2026-03,2030-03,888.99,888.99,119.09,30.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,128,400180,,,BONJEMEHARI EXPANSION OCP,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2021-08,2021-08,2026-03,2030-03,570.11,570.11,83.36,16.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,129,400181,,,NAKRAKONDA KUMARDIH- B OCP,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2018-08,2018-08,2029-03,,502.68,502.67,71.85,26.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,130,400182,,,SIDULI [OC & UG],ECL - CIL,Coal,West Bengal,2018-05,2018-05,2027-03,2030-03,535.18,535.17,5.32,14.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,131,400186,,,TILABONI UG,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2023-01,2023-01,2029-03,,749.08,749.07,52.89,10.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,132,400312,,,JHANJRA EXPANSION UG,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2020-04,2020-04,2029-03,,1210.12,1210.12,550.2,44.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,133,400315,,,SONEPUR BAZARI EXPANSION OCP [,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2021-07,2021-07,2029-03,,5365.88,5365.88,596.74,17.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,134,611016,,,2.0 MTPA BHOJUDIH NLW WASHERY,Ministry of Coal,Coal,West Bengal,2015-12,2019-03,2020-09,2025-12,384.57,384.57,358.11,97.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,135,612816,,,ITAPARA OCP,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2023-12,2023-12,2030-03,,929.1,929.1,69.88,7.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,136,613793,,,SHYAMSUNDARPUR UG INCLUDING SA,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2020-04,2020-04,2026-03,2028-03,483.65,483.65,61.75,16.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,137,613794,,,PARASEA-BELBAID UG PROJECT,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2023-01,2023-01,2028-03,,389.1,389.1,132.48,21.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,138,616230,,,PARASCOLE JAMBAD OCP,Eastern Coal Fields Limited [ECL],Coal,West Bengal,2024-11,2024-11,2037-03,,1193.55,1193.55,10.9,0.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,139,617299,,,50 MW Wind Power Project,NLC India Limited [NLCIL],Electricity Generation,Gujarat,2022-07,2024-01,2025-06,2026-01,383.84,383.84,323.92,51.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,140,617730,,,600 MW Khavda Solar Power Project,NLC India Limited [NLCIL],Electricity Generation,Gujarat,2023-08,2024-06,2026-06,,3335.85,3335.85,1143.13,25.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,141,618991,,,200 MW SPP part of 510 MW CPSU scheme,NLC India Limited [NLCIL],Electricity Generation,Gujarat,2022-07,2024-03,2026-12,,1221.41,1221.41,61.81,0.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,142,618992,,,100 MW SPP part of SECI 150 MW Hybrid,NLC India Limited [NLCIL],Electricity Generation,Gujarat,2022-07,2024-04,2026-12,,480.68,480.68,2.52,1.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,143,400231,,,NLC Talabira Thermal Power Project,NLC India Limited [NLCIL],Electricity Generation,Odisha,2017-01,2024-01,2030-03,,27212.96,27213.0,2607.89,1.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,144,612819,,,300 MW SPP part of 510 MW CPSU scheme,NLC India Limited [NLCIL],Electricity Generation,Rajasthan,2022-07,2023-03,2024-09,2025-12,1813.0,1813.0,1627.06,93.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,145,615327,,,50 MW Solar PP Minedout Area,NLC India Limited [NLCIL],Electricity Generation,Tamil Nadu,2023-08,2024-02,2025-03,2025-12,218.03,218.03,165.5,85.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,54,146,400259,,,Ghatampur Thermal Power Plant 3 X 660 MW,NLC India Limited [NLCIL],Electricity Generation,Uttar Pradesh,2016-07,2016-08,2020-11,2026-03,17237.8,21780.9,20743.86,94.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,147,400203,,,Dharamjaigarh-Korba,Railway,Railways,Chhattisgarh,2018-05,2017-03,2026-12,2026-08,1686.22,1686.22,484.26,42.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,148,400416,,,Shivpur-Kathautia New Rail [BG] Line [49 km] [Package II of Tori-Shivpur-Kathautia line],Ministry of Coal,Railways,Jharkhand,2018-02,2022-05,2025-06,2026-06,1799.64,2564.34,1489.74,64.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,149,400192,,,Tubed Coal Mine,Damodar Valley Corporation,Coal,Jharkhand,2016-07,2016-10,2026-05,2026-05,1581.0,1581.0,599.18,36.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,150,603293,,,Badam Coal Mining project of NTPC,National Thermal Power Corporation [NTPC],Coal,Jharkhand,2019-02,2019-09,2056-12,2027-04,502.0,784.0,388.29,59.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,151,602182,,,Dibang Multipurpose Project,NHPC,Electricity Generation,Arunachal Pradesh,2023-02,2023-02,2032-02,2032-02,31876.39,31876.4,3861.98,16.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,152,611698,,,240MW Heo HE Project,North Eastern Electric Power Corporation Limited,Electricity Generation,Arunachal Pradesh,2024-12,2025-05,2029-07,,1938.85,1938.85,66.73,3.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,153,611699,,,186 MW Tato-I H E Project,North Eastern Electric Power Corporation Limited,Electricity Generation,Arunachal Pradesh,2024-12,2025-05,2029-07,,1750.07,1750.07,61.45,2.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,154,602579,,,Buxar Thermal Power Project [1320 MW],Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,Electricity Generation,Bihar,2019-03,2019-06,2024-01,2025-12,10439.09,13756.6,12911.13,93.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,155,611930,,,Lara Super Thermal Power Project Stage-II [2 x 800 MW],National Thermal Power Corporation [NTPC],Electricity Generation,Chhattisgarh,2023-08,2023-08,2028-06,2028-09,15530.0,16106.0,3498.35,21.0,NO_LEGACY_CODE;NO_PMGID
2025-12,FlashReport_December_2025.pdf,07f56e5457c63192ae7b5b4036f975f7eb058a3364a25a87cdc6ce2369082401,55,156,617188,,,"Sipat Super Thermal Power Project, Stage-III [1x800 MW]",National Thermal Power Corporation [NTPC],Electricity Generation,Chhattisgarh,2024-09,2024-09,2029-09,,9791.0,9791.0,1054.25,8.0,NO_LEGACY_CODE;NO_PMGID
